depth,water_saturation,porosity,gamma_ray,permeability
10440,0.148499996,0.271748006,49.37099838,182.1083716
10440.5,0.146500006,0.275427014,50.45100021,193.2086852
10441,0.1426,0.281208992,49.79600143,211.7026991
10441.5,0.144199997,0.280683011,48.81900024,209.9659421
10442,0.144099996,0.281735003,48.00899887,213.4506349
10442.5,0.147400007,0.274901003,47.49100113,191.5903907
10443,0.1479,0.272798985,48.80199814,185.2277285
10443.5,0.147100002,0.272273004,49.41500092,183.6614734
10444,0.1461,0.272273004,50.19900131,183.6614734
10444.5,0.1426,0.279632002,49.77299881,206.528569
10445,0.141200006,0.283311009,48.74000168,218.754545
10445.5,0.143199995,0.278580993,49.42499924,203.1348431
10446,0.150600001,0.268067986,50.11399841,171.5045649
10446.5,0.1479,0.275427014,51.03900147,193.2086852
10447,0.149399996,0.271748006,50.43199921,182.1083716
10447.5,0.152899995,0.264389008,50.39500046,185.6918359
10448,0.149700001,0.269120008,50.1780014,200.7632465
10448.5,0.142800003,0.280158013,50.57600021,239.6046725
10449,0.139899999,0.285939992,50.90200043,262.138873
10449.5,0.131899998,0.302760005,50.35699844,337.0973085
10450,0.129600003,0.308016002,50.21900177,363.617101
10450.5,0.1338,0.296451986,49.67200089,307.2706435
10451,0.136800006,0.290670008,49.32899857,281.7622749
10451.5,0.138999999,0.284887999,49.48199844,257.92186
10452,0.138099998,0.287515998,50.00500107,268.5559217
10452.5,0.134900004,0.294874996,51.71699905,300.1434284
10453,0.141100004,0.281208992,52.12799835,243.5849014
10453.5,0.140499994,0.282786012,51.38100052,249.6529654
10454,0.142700002,0.279632002,50.19800186,237.6315528
10454.5,0.141200006,0.282786012,49.73099899,249.6529654
10455,0.140499994,0.284887999,50.91799927,257.92186
10455.5,0.139200002,0.286991,52.57600021,266.4049506
10456,0.139400005,0.287515998,53.96699905,268.5559217
10456.5,0.138400003,0.28856799,54.30500031,272.9064179
10457,0.136099994,0.293823987,54.17200089,295.4648069
10457.5,0.133900002,0.298029006,53.26800156,314.528075
10458,0.133499995,0.299080014,51.35599899,319.4378661
10458.5,0.135800004,0.295926005,49.64699936,304.8790925
10459,0.133699998,0.302233994,48.89500046,334.5279691
10459.5,0.140200004,0.290670008,49.79100037,281.7622749
10460,0.137199998,0.295401007,50.97100067,302.5063831
10460.5,0.139599994,0.289092988,52.80699921,275.097803
10461,0.140499994,0.287515998,53.1969986,268.5559217
10461.5,0.140000001,0.29014501,53.47900009,316.5731394
10462,0.135900006,0.301708013,53.38100052,375.9669888
10462.5,0.135199994,0.303811014,52.97200012,387.6350678
10463,0.135299996,0.301182985,51.95700073,373.0967852
10463.5,0.134200007,0.300130993,50.94400024,367.3967566
10464,0.137099996,0.293298006,49.27600098,331.9920507
10464.5,0.138099998,0.292773008,47.61100006,329.385255
10465,0.133200005,0.306439012,47.21799851,402.6071061
10465.5,0.136800006,0.300130993,48.08800125,367.3967566
10466,0.137099996,0.301182985,50.5019989,373.0967852
10466.5,0.136700004,0.302760005,52.04600143,381.7693117
10467,0.1347,0.306964994,52.95600128,405.6565969
10467.5,0.134599999,0.308016002,52.73699951,411.8034967
10468,0.136000007,0.304861993,51.12099838,393.5700555
10468.5,0.134000003,0.309067011,50.18600082,418.0221234
10469,0.1382,0.298554987,48.70800018,358.9836335
10469.5,0.134299994,0.306439012,49.16699982,402.6071061
10470,0.133000001,0.309067011,50.49599838,418.0221234
10470.5,0.137999997,0.299080014,51.10599899,361.7696469
10471,0.140499994,0.296977997,50.75500107,350.7150493
10471.5,0.136500001,0.305388004,50.52799988,396.5667325
10472,0.134599999,0.308016002,51.05799866,411.8034967
10472.5,0.135700002,0.305913001,51.62799835,399.5751876
10473,0.135900006,0.304336011,52.57099915,390.5910746
10473.5,0.136800006,0.302233994,52.70500183,378.8594845
10474,0.136700004,0.300657004,52.14099884,370.2383749
10474.5,0.138500005,0.296451986,52.10900116,347.9900288
10475,0.141399995,0.293298006,51.68700028,331.9920507
10475.5,0.137799993,0.301708013,50.91500092,375.9669888
10476,0.141000003,0.294874996,51.11299896,339.9183179
10476.5,0.139599994,0.296977997,51.99499893,354.5975487
10477,0.1373,0.302233994,53.34000015,383.0535495
10477.5,0.138799995,0.299080014,54.47000122,365.7745233
10478,0.135600001,0.305913001,54.05099869,403.9985803
10478.5,0.135299996,0.306439012,53.10800171,407.064062
10479,0.1373,0.302233994,52.31499863,383.0535495
10479.5,0.137500003,0.302233994,52.19599915,383.0535495
10480,0.136000007,0.309067011,51.72600174,422.6497282
10480.5,0.135900006,0.310644001,51.81800079,467.9588651
10481,0.1373,0.307489991,52.25400162,447.411288
10481.5,0.137099996,0.305913001,52.92900085,437.4027609
10482,0.133699998,0.313271999,54.3030014,485.6300519
10482.5,0.135399997,0.308541,54.74300003,454.1792512
10483,0.134100005,0.309592992,54.85800171,461.0324994
10483.5,0.134599999,0.306964994,54.57500076,444.0598941
10484,0.135499999,0.305913001,55.1590004,437.4027609
10484.5,0.136199996,0.304861993,55.32300186,430.8291261
10485,0.134200007,0.31011799,55.11000061,441.2685575
10485.5,0.138400003,0.300130993,54.51499939,382.0780407
10486,0.134499997,0.307489991,52.89599991,425.0506533
10486.5,0.134499997,0.308541,52.06700134,431.4803695
10487,0.136899993,0.300130993,52.07899857,382.0780407
10487.5,0.137099996,0.294874996,52.15000153,353.5015554
10488,0.134399995,0.301708013,54.33100128,390.9907419
10488.5,0.134599999,0.301182985,55.21799851,388.0058442
10489,0.132499993,0.301182985,55.58300018,388.0058442
10489.5,0.129899994,0.307489991,54.66899872,425.0506533
10490,0.131899998,0.302760005,52.39300156,397.0249274
10490.5,0.128800005,0.311170012,50.86399841,447.8931268
10491,0.130999997,0.304861993,49.90399933,409.2972314
10491.5,0.1382,0.287515998,50.14199829,316.298566
10492,0.135399997,0.28856799,50.52399826,321.4224729
10492.5,0.132499993,0.288042009,50.64799881,318.8526391
10493,0.131500006,0.289618999,51.4640007,326.605406
10493.5,0.130799994,0.294349998,53.13600159,350.7406666
10494,0.124899998,0.300130993,54.95899963,382.0780407
10494.5,0.119099997,0.310644001,54.74599838,444.5713075
10495,0.123199999,0.309592992,53.64899826,437.9911074
10495.5,0.119400002,0.306964994,52.77000046,421.8667556
10496,0.119199999,0.297502995,52.76200104,367.5752498
10496.5,0.117899999,0.294349998,52.49499893,350.7406666
10497,0.115999997,0.292773008,51.38299942,342.5475873
10497.5,0.116999999,0.287515998,50.27899933,316.298566
10498,0.1105,0.299080014,49.89400101,376.22607
10498.5,0.105999999,0.31169501,49.23199844,451.2276394
10499,0.106600002,0.310644001,48.00799942,444.5713075
10499.5,0.111100003,0.308541,46.73899841,431.4803695
10500,0.109800004,0.304336011,45.99700165,406.1992096
10500.5,0.107600004,0.302760005,46.76599884,397.0249274
10501,0.102399997,0.299605995,47.46900177,379.1460685
10501.5,0.096500002,0.318002999,48.04199982,492.8124898
10502,0.098700002,0.310644001,47.45600128,444.5713075
10502.5,0.102700003,0.304861993,46.56000137,409.2972314
10503,0.103,0.309592992,45.67399979,437.9911074
10503.5,0.104800001,0.309067011,46.21799851,434.7264122
10504,0.101099998,0.315899998,47.31499863,478.633068
10504.5,0.099500001,0.316951007,48.38100052,1256.747847
10505,0.097599998,0.318527997,48.43799973,1284.494464
10505.5,0.0955,0.323783994,46.81200028,1380.404626
10506,0.093599998,0.334823012,45.82899857,1599.816129
10506.5,0.099399999,0.329566002,45.27000046,1492.20788
10507,0.101599999,0.324310005,45.40200043,1390.299216
10507.5,0.0986,0.330092013,45.56399918,1502.715701
10508,0.098399997,0.326413006,45.23600006,1430.406757
10508.5,0.095799997,0.331142992,44.9280014,1523.881701
10509,0.095399998,0.331142992,45.1570015,1523.881701
10509.5,0.094800003,0.33534801,45.35200119,1610.882939
10510,0.095899999,0.33377099,44.84299851,1577.816662
10510.5,0.099699996,0.324835986,44.73500061,1400.247958
10511,0.097499996,0.330617994,44.58200073,1513.280009
10511.5,0.096500002,0.330092013,44.93099976,1502.715701
10512,0.094099999,0.335873991,45.68000031,1622.029707
10512.5,0.092200004,0.337451011,45.93000031,1655.808017
10513,0.090599999,0.342707008,45.36199951,1772.327148
10513.5,0.090099998,0.339552999,44.42300034,1701.672816
10514,0.091799997,0.337976009,44.10499954,1667.172715
10514.5,0.0911,0.334297001,44.06399918,1588.786972
10515,0.0933,0.320630997,44.46099854,1322.229919
10515.5,0.092200004,0.319054008,45.21300125,1293.853935
10516,0.088799998,0.321682006,45.59600067,1341.406897
10516.5,0.086199999,0.330617994,46.75500107,1513.280009
10517,0.086599998,0.33534801,47.38899994,1610.882939
10517.5,0.089199998,0.324835986,48.21300125,1400.247958
10518,0.0898,0.324310005,48.79999924,1390.299216
10518.5,0.088799998,0.318002999,48.69200134,1275.205276
10519,0.086300001,0.316951007,48.11399841,1256.747847
10519.5,0.081600003,0.319579989,46.36899948,1303.265483
10520,0.076499999,0.327989012,45.2480011,1461.045194
10520.5,0.078199998,0.329041004,44.67699814,1481.777002
10521,0.083099999,0.329041004,44.97100067,1481.777002
10521.5,0.082900003,0.325886995,45.03300095,1420.292135
10522,0.082199998,0.323783994,45.89500046,1380.404626
10522.5,0.083499998,0.312220991,46.51699829,1176.294271
10523,0.075900003,0.329041004,46.0699997,1481.777002
10523.5,0.075400002,0.319579989,46.25899887,1219.813883
10524,0.075900003,0.313271999,46.32799912,1117.373533
10524.5,0.076099999,0.321682006,46.86500168,1255.513
10525,0.074699998,0.320104986,45.80500031,1228.655604
10525.5,0.0766,0.314323008,43.6609993,1133.962232
10526,0.0792,0.302233994,41.89099884,954.2320473
10526.5,0.076300003,0.302233994,42.63399887,954.2320473
10527,0.072499998,0.312745988,45.18999863,1109.141928
10527.5,0.072800003,0.306964994,47.04999924,1021.72584
10528,0.072800003,0.299605995,47.77299881,918.2599269
10528.5,0.071699999,0.307489991,48.19800186,1029.436975
10529,0.074000001,0.306964994,48.19200134,1021.72584
10529.5,0.0735,0.311170012,47.02799988,1084.759527
10530,0.071000002,0.312220991,45.53499985,1100.972983
10530.5,0.069200002,0.313271999,44.7140007,1117.373533
10531,0.067400001,0.317476988,44.97900009,1184.8881
10531.5,0.069899999,0.298029006,45.79499817,897.1828866
10532,0.069499999,0.300130993,44.8219986,925.360915
10532.5,0.069200002,0.308541,43.40599823,1045.009205
10533,0.067199998,0.313271999,41.96699905,1117.373533
10533.5,0.064000003,0.324310005,42.25400162,1301.274613
10534,0.062100001,0.325361013,42.68199921,1319.932389
10534.5,0.059999999,0.325886995,43.625,1329.347004
10535,0.061299998,0.320104986,44.81499863,1228.655604
10535.5,0.063100003,0.320104986,45.4659996,1228.655604
10536,0.061099999,0.326413006,45.1570015,1338.81396
10536.5,0.058899999,0.332720012,43.64099884,1456.433605
10537,0.0581,0.339028001,43.1230011,1581.903311
10537.5,0.059300002,0.336925,43.79600143,1539.180937
10538,0.056899998,0.33534801,45.06100082,1507.733766
10538.5,0.055599999,0.333245993,45.60599899,1466.591454
10539,0.055799998,0.330617994,44.28699875,1416.380614
10539.5,0.062100001,0.314848989,42.72600174,1142.335223
10540,0.0625,0.314848989,42.16500092,1142.335223
10540.5,0.0625,0.316426009,42.81800079,1167.726123
10541,0.060600001,0.316426009,43.97800064,1167.726123
10541.5,0.059500001,0.317476988,44.40599823,1131.008977
10542,0.058499999,0.319054008,43.55799866,1107.029003
10542.5,0.059599999,0.320104986,42.4129982,1123.164156
10543,0.059599999,0.321155995,41.08399963,1139.480898
10543.5,0.060400002,0.320104986,40.61800003,1123.164156
10544,0.061500002,0.314323008,40.14300156,1036.601085
10544.5,0.0581,0.322207987,40.22499847,1155.995733
10545,0.062799998,0.318002999,40.71699905,1091.073101
10545.5,0.063900001,0.31169501,40.70399857,999.0054029
10546,0.062199999,0.316426009,40.93999863,1067.466034
10546.5,0.062799998,0.311170012,40.43000031,991.622885
10547,0.063299999,0.308541,39.89599991,955.2854983
10547.5,0.066299997,0.296451986,40.15499878,801.2272327
10548,0.067500003,0.294874996,40.43299866,782.6425797
10548.5,0.068000004,0.292246997,42.26399994,752.4138064
10549,0.0726,0.270696014,43.63800049,537.1266379
10549.5,0.0704,0.277530015,44.60499954,599.4049402
10550,0.071099997,0.276477993,44.03900147,589.4717518
10550.5,0.069899999,0.281208992,43.13800049,635.1627173
10551,0.069499999,0.283311009,41.84799957,656.3200745
10551.5,0.067000002,0.294874996,40.50999832,782.6425797
10552,0.0656,0.302233994,39.79199982,872.3023993
10552.5,0.065200001,0.303811014,39.7120018,892.5076802
10553,0.064499997,0.304336011,40.7820015,899.3137157
10553.5,0.063299999,0.306439012,42.76599884,926.9799463
10554,0.062199999,0.308016002,43.77399826,948.1541101
10554.5,0.062799998,0.303285003,45.27600098,885.7284936
10555,0.065099999,0.291195989,46.46900177,740.5803916
10555.5,0.066,0.288042009,47.60200119,705.930846
10556,0.064499997,0.292246997,47.63499832,752.4138064
10556.5,0.062899999,0.298029006,45.82699966,820.1514348
10557,0.060600001,0.304861993,44.02600098,906.1726516
10557.5,0.060199998,0.303811014,42.27899933,892.5076802
10558,0.060699999,0.299605995,42.20600128,839.4188162
10558.5,0.059599999,0.305388004,43.45600128,913.07233
10559,0.058600001,0.308541,44.80500031,819.4409836
10559.5,0.059799999,0.301708013,46.56399918,742.5455727
10560,0.073899999,0.241261005,46.50299835,277.6415012
10560.5,0.060199998,0.292773008,45.76200104,650.5453141
10561,0.058400001,0.296451986,44.29199982,687.2902738
10561.5,0.058400001,0.295401007,43.17300034,676.6337729
10562,0.0592,0.293298006,43.56700134,655.6938103
10562.5,0.0601,0.291195989,45.52999878,635.2676001
10563,0.060199998,0.289092988,48.22999954,615.3273954
10563.5,0.059900001,0.28856799,49.97499847,610.4257957
10564,0.0592,0.288042009,49.95100021,605.5453242
10564.5,0.057999998,0.290670008,48.68399811,630.2342106
10565,0.057700001,0.293823987,47.09299851,660.8834678
10565.5,0.060199998,0.279632002,47.01900101,531.5244356
10566,0.059700001,0.282260001,47.19200134,553.8575573
10566.5,0.057599999,0.289618999,47.61299896,620.2689023
10567,0.057799999,0.286991,48.47299957,595.8835823
10567.5,0.059099998,0.282260001,48.84000015,553.8575573
10568,0.059799999,0.275427014,48.58499908,497.2442205
10568.5,0.059099998,0.277530015,47.46500015,514.1677275
10569,0.058400001,0.281208992,46.87200165,544.8406395
10569.5,0.061500002,0.267017007,47.4980011,433.8226881
10570,0.060199998,0.270696014,48.93799973,460.7455899
10570.5,0.059999999,0.269645006,49.70100021,452.9262296
10571,0.061900001,0.261234999,49.11299896,393.9843627
10571.5,0.061900001,0.260710001,48.23199844,390.5124093
10572,0.062899999,0.25703001,47.25600052,366.8342395
10572.5,0.064999998,0.247568995,47.04800034,311.0315982
10573,0.064599998,0.247042999,46.89899826,308.1344238
10573.5,0.063900001,0.249670997,48.75299835,322.8201389
10574,0.063500002,0.251248002,50.4620018,331.8887352
10574.5,0.064300001,0.244940996,51.6269989,296.7642001
10575,0.0623,0.251774013,50.45899963,334.9569297
10575.5,0.061999999,0.249146,48.89699936,319.844022
10576,0.061799999,0.250196993,47.12799835,325.82333
10576.5,0.061099999,0.253876001,47.2519989,322.6293172
10577,0.062100001,0.245465994,47.34999847,278.1829133
10577.5,0.061799999,0.248095006,46.75999832,291.5331022
10578,0.0592,0.258080989,45.86999893,346.8127386
10578.5,0.059700001,0.254402012,45.43399811,325.580929
10579,0.060199998,0.249146,46.59000015,297.006407
10579.5,0.058400001,0.257555991,49.27299881,343.7192607
10580,0.058499999,0.255979002,51.87099838,334.5551164
10580.5,0.058499999,0.254927993,52.0890007,328.5531944
10581,0.057999998,0.257555991,50.31399918,343.7192607
10581.5,0.056299999,0.263862997,47.29000092,382.3260941
10582,0.0572,0.258080989,45.33599854,346.8127386
10582.5,0.055300001,0.265439987,43.99000168,392.4826905
10583,0.055,0.265965998,43.40200043,395.9164074
10583.5,0.054499999,0.268593997,43.68999863,413.4207828
10584,0.053100001,0.274376005,43.71799851,454.03731
10584.5,0.052499998,0.274901003,45.33800125,457.872333
10585,0.053399999,0.269645006,46.62799835,420.5862322
10585.5,0.055199999,0.259658009,47.70000076,356.2346468
10586,0.054299999,0.262811989,48.0719986,375.6707103
10586.5,0.053300001,0.266490996,46.92900085,399.3666111
10587,0.052000001,0.272798985,46.25899887,442.6665226
10587.5,0.051800001,0.272273004,46.60599899,438.9234084
10588,0.0524,0.267542988,47.75500107,406.3500336
10588.5,0.052499998,0.265965998,48.52600098,395.9164074
10589,0.0504,0.274901003,47.93500137,457.872333
10589.5,0.052000001,0.267017007,46.99399948,402.8467284
10590,0.0515,0.266490996,46.07400131,399.3666111
10590.5,0.0506,0.269120008,45.76800156,416.9950686
10591,0.0528,0.255979002,45.72700119,334.5551164
10591.5,0.052700002,0.25703001,45.68000031,340.6414125
10592,0.051899999,0.261234999,45.56100082,365.8529523
10592.5,0.052200001,0.256505013,45.35499954,276.4363118
10593,0.0539,0.247568995,45.5359993,236.5030996
10593.5,0.055,0.241787002,46.07400131,213.1465463
10594,0.056299999,0.233903006,47.06200028,184.2174872
10594.5,0.053800002,0.243890002,47.47499847,221.4251324
10595,0.054099999,0.243890002,46.65599823,221.4251324
10595.5,0.055599999,0.236531004,43.92499924,193.4999495
10596,0.054299999,0.240209997,40.86500168,207.0971212
10596.5,0.054000001,0.236531004,39.82500076,193.4999495
10597,0.056200001,0.227595002,39.62099838,163.3387731
